row_id,order_id,order_date,order_priority,order_quantity,sales,ship_mode,profit,unit_price,customer_name,province,region,customer_segment,product_category,product_sub_category,product_name,product_container
3,32,15/7/11,High,26,2808.08,Regular Air,1054.82,107.53,Liz Pelletier,Alberta,West,Corporate,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box
4,32,15/7/11,High,24,1761.4,Delivery Truck,-1748.56,70.89,Liz Pelletier,Alberta,West,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box
5,32,15/7/11,High,23,160.2335,Regular Air,-85.13,7.99,Liz Pelletier,Alberta,West,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box
72,420,30/10/11,Not Specified,8,43.29,Regular Air,-20.69,4.98,Tony Sayre,Alberta,West,Small Business,Office Supplies,Paper,Xerox 190,Small Box
73,420,30/10/11,Not Specified,6,41.7,Regular Air,-14.56,5.78,Tony Sayre,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1950,Small Box
270,1857,12/1/10,High,37,199.76,Regular Air,20.0,5.58,Roy Phan,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,DIXON Ticonderoga® Erasable Checking Pencils,Wrap Bag
328,2247,1/8/12,Not Specified,6,21134.71,Delivery Truck,-4266.09,3502.14,Clay Cheatham,Alberta,West,Small Business,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box
429,2882,21/8/11,High,23,3872.87,Delivery Truck,565.34,160.98,Yoseph Carroll,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum
430,2882,21/8/11,High,9,356.72,Regular Air,12.61,40.98,Yoseph Carroll,Alberta,West,Consumer,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack
476,3297,2/11/12,High,40,158.7,Regular Air,-196.8,3.75,Raymond Book,Alberta,West,Consumer,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Small Box
544,3655,5/10/12,Critical,3,62.54,Regular Air,-30.74,15.99,Tony Sayre,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box
545,3655,5/10/12,Critical,24,2750.107,Regular Air,600.42,125.99,Tony Sayre,Alberta,West,Small Business,Technology,Telephones and Communication,Timeport L7089,Small Box
551,3746,10/9/09,Not Specified,14,1463.0965,Regular Air,162.67,115.99,Alan Dominguez,Alberta,West,Corporate,Technology,Telephones and Communication,6160,Small Box
552,3746,10/9/09,Not Specified,38,246.3,Regular Air,-67.49,5.98,Alan Dominguez,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1903,Small Box
569,3845,25/4/12,Critical,9,3064.27,Regular Air,294.39,363.25,Stephanie Phelps,Alberta,West,Consumer,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Small Box
570,3845,25/4/12,Critical,22,475.72,Regular Air,-10.4,19.98,Stephanie Phelps,Alberta,West,Consumer,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box
571,3845,25/4/12,Critical,15,123.91,Regular Air,39.04,8.34,Stephanie Phelps,Alberta,West,Consumer,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag
640,4514,29/4/09,Medium,28,2841.4395,Regular Air,374.63,125.99,Yoseph Carroll,Alberta,West,Consumer,Technology,Telephones and Communication,StarTAC 3000,Small Box
666,4672,6/11/11,Critical,20,152.44,Regular Air,-16.64,7.7,Alan Dominguez,Alberta,West,Corporate,Furniture,Office Furnishings,Deflect-O® Glasstique™ Clear Desk Accessories,Wrap Bag
673,4705,21/3/12,Not Specified,16,123.85,Regular Air,-71.44,7.98,Adrian Hane,Alberta,West,Corporate,Office Supplies,Storage & Organization,Iris Project Case,Medium Box
692,4805,24/4/12,Not Specified,7,55.38,Regular Air,-25.95,6.48,Tony Sayre,Alberta,West,Small Business,Office Supplies,Paper,Xerox 210,Small Box
728,5222,26/5/09,Not Specified,40,14451.75,Delivery Truck,4503.63,349.45,Tonja Turnell,Alberta,West,Consumer,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum
757,5441,20/7/09,Not Specified,34,226.83,Regular Air,-92.05,6.48,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Paper,Xerox 21,Small Box
758,5441,20/7/09,Not Specified,16,278.92,Regular Air,6.11,17.15,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Storage & Organization,Advantus Rolling Storage Box,Small Box
902,6500,12/10/12,Critical,15,448.07,Regular Air,-141.02,30.42,Tony Sayre,Alberta,West,Home Office,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box
903,6500,12/10/12,Critical,20,38.29,Regular Air,-16.15,1.95,Tony Sayre,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Wrap Bag
914,6562,20/12/09,Critical,12,17274.87,Delivery Truck,2028.12,1360.14,Brendan Sweed,Alberta,West,Consumer,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum
998,7203,8/1/09,High,25,21752.01,Regular Air,9296.35,896.99,Ruben Dartt,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box
1035,7553,7/5/10,Medium,12,1079.19,Regular Air,46.8,92.23,Tony Sayre,Alberta,West,Home Office,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box
1036,7553,7/5/10,Medium,3,19.05,Regular Air,-14.81,4.28,Tony Sayre,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1927,Small Box
1046,7680,8/4/11,Not Specified,32,1141.37,Regular Air,-0.14,35.44,Jim Karlsson,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1880,Small Box
1047,7719,21/3/09,Low,37,522.62,Regular Air,34.52,13.48,Tony Sayre,Alberta,West,Home Office,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box
1116,8167,4/8/12,Critical,4,30.95,Regular Air,-16.48,6.48,Jim Karlsson,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1894,Small Box
1117,8167,4/8/12,Critical,48,1449.3010000000002,Regular Air,432.38,35.99,Jim Karlsson,Alberta,West,Small Business,Technology,Telephones and Communication,Accessory13,Small Pack
1146,8353,15/5/09,Medium,34,286.9,Regular Air,-36.63,8.32,Brendan Sweed,Alberta,West,Consumer,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack
1147,8353,15/5/09,Medium,16,46.4,Regular Air,-2.12,2.94,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag
1178,8609,14/4/12,Critical,4,72.0035,Regular Air,-108.08,20.99,Roy Phan,Alberta,West,Corporate,Technology,Telephones and Communication,Accessory37,Wrap Bag
1232,8997,1/7/09,Low,40,17279.62,Regular Air,4176.25,449.99,Tony Sayre,Alberta,West,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Large Box
1233,8997,1/7/09,Low,20,120.3,Regular Air,20.38,5.84,Tony Sayre,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag
1248,9089,23/5/10,Critical,8,822.3495,Express Air,-360.31,125.99,Steven Roelle,Alberta,West,Small Business,Technology,Telephones and Communication,StarTAC 6500,Small Box
1267,9221,3/1/11,Low,9,79.64,Regular Air,-377.74,3.25,Christopher Conant,Alberta,West,Consumer,Office Supplies,Appliances,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Large Box
1268,9221,3/1/11,Low,25,1527.42,Regular Air,326.4,60.98,Christopher Conant,Alberta,West,Consumer,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box
1280,9286,3/4/11,Critical,26,123.16,Regular Air,45.79,4.98,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag
1293,9476,25/5/09,Not Specified,10,165.04,Express Air,-66.59,15.99,Ruben Dartt,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box
1313,9632,16/1/12,Low,33,3633.03,Regular Air,1440.27,120.98,Andrew Roberts,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box
1341,9796,10/9/10,Critical,29,1222.59,Regular Air,501.99,40.97,Alan Dominguez,Alberta,West,Corporate,Technology,Computer Peripherals,"TDK 4.7GB DVD-R Spindle, 15/Pack",Small Pack
1377,9955,4/9/11,Critical,37,2912.015,Regular Air,698.17,95.99,Liz Pelletier,Alberta,West,Corporate,Technology,Telephones and Communication,T60,Small Box
1379,9985,7/8/10,Low,12,81.9,Regular Air,-23.52,6.68,Raymond Book,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1977,Small Box
1405,10212,23/5/10,Low,14,74.02,Regular Air,-2.91,5.08,Tonja Turnell,Alberta,West,Consumer,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag
1406,10212,23/5/10,Low,22,1276.17,Regular Air,564.22,55.48,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box
1446,10439,28/3/12,Not Specified,41,823.13,Regular Air,384.51,18.94,Raymond Book,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box
1447,10439,28/3/12,Not Specified,30,569.61,Regular Air,-48.44,17.98,Raymond Book,Alberta,West,Consumer,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box
1448,10439,28/3/12,Not Specified,27,75.06,Regular Air,26.13,2.89,Raymond Book,Alberta,West,Consumer,Office Supplies,Labels,Avery 498,Small Box
1449,10439,28/3/12,Not Specified,46,225.13,Express Air,-205.75,4.48,Raymond Book,Alberta,West,Consumer,Furniture,Office Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",Small Box
1450,10464,10/8/09,Critical,23,121.73,Regular Air,-69.07,4.98,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1897,Small Box
1498,10820,27/12/11,Not Specified,49,2072.12,Express Air,365.23,40.97,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack
1499,10820,27/12/11,Not Specified,33,151.19,Regular Air,-13.45,4.71,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Rubber Bands,Sterling Rubber Bands by Alliance,Wrap Bag
1529,11013,17/4/09,High,2,226.882,Regular Air,-582.65,125.99,Ruben Dartt,Alberta,West,Corporate,Technology,Telephones and Communication,M70,Small Box
1546,11169,21/5/10,Medium,46,398.86,Regular Air,-26.45,8.85,Christine Abelman,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box
1547,11169,21/5/10,Medium,44,109.18,Regular Air,37.17,2.61,Christine Abelman,Alberta,West,Corporate,Office Supplies,Labels,Avery 479,Small Box
1548,11169,21/5/10,Medium,5,28.59,Regular Air,-14.33,4.98,Christine Abelman,Alberta,West,Corporate,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box
1606,11651,22/2/11,Medium,19,65.85,Express Air,3.9,3.28,Erica Smith,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 329,Wrap Bag
1635,11840,14/8/09,Critical,43,181.5,Regular Air,-6.24,4.48,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,Envelopes,Ampad #10 Peel & Seel® Holiday Envelopes,Small Box
1652,11909,24/11/09,Not Specified,11,194.174,Regular Air,-20.91,20.99,Stephanie Phelps,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory25,Wrap Bag
1653,11910,15/6/11,High,21,49.23,Regular Air,-77.71,1.98,Christopher Conant,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box
1657,11943,7/4/10,Low,49,657.94,Regular Air,7.35,14.45,Stephanie Phelps,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box
1658,11943,7/4/10,Low,19,1270.73,Delivery Truck,-425.72,70.98,Stephanie Phelps,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Novimex Turbo Task Chair,Jumbo Drum
1722,12356,18/10/12,Critical,39,243.05,Regular Air,-70.85,5.98,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1947,Small Box
1756,12581,20/10/09,High,31,1768.969,Express Air,341.1,65.99,Steven Roelle,Alberta,West,Small Business,Technology,Telephones and Communication,i1000,Small Box
1818,13031,4/12/12,Low,34,210.06,Regular Air,-135.0,6.48,Sarah Brown,Alberta,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box
1831,13126,19/10/11,Not Specified,43,24233.54,Regular Air,6492.67,599.99,Raymond Book,Alberta,West,Consumer,Technology,Copiers and Fax,Canon PC1080F Personal Copier,Large Box
1832,13126,19/10/11,Not Specified,45,6325.65,Delivery Truck,114.46,135.99,Raymond Book,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Global Deluxe High-Back Office Chair in Storm,Jumbo Drum
1833,13126,19/10/11,Not Specified,2,380.62,Delivery Truck,-301.73,179.29,Raymond Book,Alberta,West,Consumer,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box
1844,13282,9/5/12,Low,22,763.85,Regular Air,-126.6,34.98,Roy Phan,Alberta,West,Corporate,Technology,Computer Peripherals,Fellowes EZ Multi-Media Keyboard,Small Box
1845,13282,9/5/12,Low,2,12.59,Regular Air,-5.92,6.3,Roy Phan,Alberta,West,Corporate,Office Supplies,Labels,Avery 51,Small Box
1933,13825,21/3/09,High,30,186.79,Regular Air,-88.6,6.48,Christopher Conant,Alberta,West,Home Office,Office Supplies,Paper,Xerox 200,Small Box
1992,14212,16/2/12,Critical,4,31.18,Regular Air,-17.16,6.24,Cyma Kinney,Alberta,West,Small Business,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box
1993,14212,16/2/12,Critical,8,21.99,Regular Air,4.63,2.61,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Labels,Avery 479,Small Box
2067,14789,29/11/10,Not Specified,37,438.07,Express Air,12.06,10.89,Sarah Brown,Alberta,West,Consumer,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box
2068,14789,29/11/10,Not Specified,19,116.37,Regular Air,-32.6,5.58,Sarah Brown,Alberta,West,Consumer,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box
2192,15782,30/3/12,High,35,2339.64,Regular Air,-1916.71,71.37,Jim Karlsson,Alberta,West,Small Business,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box
2232,16132,27/10/12,Medium,26,519.96,Regular Air,169.44,21.38,Clay Cheatham,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,Acco D-Ring Binder w/DublLock®,Small Box
2377,17251,27/10/09,Not Specified,26,2951.438,Regular Air,667.28,125.99,Clay Cheatham,Alberta,West,Small Business,Technology,Telephones and Communication,5170i,Small Box
2380,17253,17/8/11,Critical,13,50.19,Regular Air,-64.39,3.52,Roy Phan,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box
2385,17287,5/4/11,High,38,5793.46,Regular Air,2477.77,150.98,Shui Tom,Alberta,West,Home Office,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box
2386,17287,5/4/11,High,11,4558.21,Regular Air,993.81,415.88,Shui Tom,Alberta,West,Home Office,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box
2387,17287,5/4/11,High,26,4361.6985,Regular Air,1069.79,195.99,Shui Tom,Alberta,West,Home Office,Technology,Telephones and Communication,T65,Small Box
2516,18279,26/2/09,Medium,22,184.35,Regular Air,11.95,8.33,Stephanie Phelps,Alberta,West,Consumer,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack
2517,18279,26/2/09,Medium,20,10281.79,Regular Air,3272.9,499.99,Stephanie Phelps,Alberta,West,Consumer,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box
2559,18503,5/5/11,Not Specified,46,6637.63,Delivery Truck,1487.94,145.45,Sarah Brown,Alberta,West,Consumer,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum
2560,18503,5/5/11,Not Specified,13,928.9055,Regular Air,-23.93,85.99,Sarah Brown,Alberta,West,Consumer,Technology,Telephones and Communication,6340,Small Box
2589,18689,24/12/09,Not Specified,38,281.17,Regular Air,-78.37,7.1,Steven Roelle,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box
2590,18689,24/12/09,Not Specified,10,194.65,Regular Air,-3.78,18.97,Steven Roelle,Alberta,West,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box
2599,18758,20/4/10,Not Specified,20,2022.18,Express Air,594.44,102.3,Liz Pelletier,Alberta,West,Corporate,Furniture,Office Furnishings,Luxo Professional Combination Clamp-On Lamps,Large Box
2696,19521,23/11/09,Not Specified,9,351.06,Regular Air,-306.32,35.48,Frank Hawley,Alberta,West,Home Office,Office Supplies,Storage & Organization,Belkin OmniView SE Rackmount Kit,Large Box
2847,20513,7/7/09,High,13,42.27,Express Air,4.56,2.84,Aaron Bergman,Alberta,West,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent™ Tank-Style Highlighters,Wrap Bag
2934,21253,17/4/12,Medium,5,455.08,Regular Air,27.8,83.93,Jim Karlsson,Alberta,West,Small Business,Office Supplies,Envelopes,Airmail Envelopes,Small Box
3023,21735,9/3/10,Not Specified,23,239.49,Regular Air,-159.35,9.98,Liz Pelletier,Alberta,West,Corporate,Furniture,Office Furnishings,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",Small Box
3024,21735,9/3/10,Not Specified,14,1819.1529999999998,Regular Air,-35.5,155.99,Liz Pelletier,Alberta,West,Corporate,Technology,Telephones and Communication,LX 788,Small Box
3116,22375,7/4/11,Not Specified,43,816.11,Regular Air,66.14,18.97,Christine Abelman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1939,Small Box
3170,22817,21/11/12,Critical,27,6785.86,Delivery Truck,-740.07,262.11,Andrew Roberts,Alberta,West,Home Office,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box
3333,23842,17/9/10,Low,20,127.16,Regular Air,-74.03,6.68,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1898,Small Box
3342,23911,1/6/12,Critical,21,2580.67,Delivery Truck,-1050.77,122.99,Christopher Conant,Alberta,West,Home Office,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum
3343,23911,1/6/12,Critical,19,955.46,Regular Air,-79.05,50.98,Christopher Conant,Alberta,West,Home Office,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box
3344,23911,1/6/12,Critical,3,121.26,Regular Air,-12.52,35.44,Christopher Conant,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1906,Small Box
3422,24391,6/3/09,Low,14,3236.8,Delivery Truck,501.69,230.98,Raymond Book,Alberta,West,Consumer,Furniture,Tables,"Bush® Cubix Conference Tables, Fully Assembled",Jumbo Box
3485,24802,23/1/09,Medium,18,1383.2,Regular Air,-23.44,73.98,Victoria Brennan,Alberta,West,Small Business,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box
3509,24996,25/9/11,Critical,36,1793.24,Regular Air,739.36,46.89,Roy Phan,Alberta,West,Consumer,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box
3510,24996,25/9/11,Critical,2,143.667,Regular Air,-363.55,85.99,Roy Phan,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory8,Small Pack
3609,25824,4/9/09,Medium,5,25.27,Regular Air,-19.93,3.95,Christine Abelman,Alberta,West,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Small Box
3610,25824,4/9/09,Medium,37,14410.78,Regular Air,6365.58,367.99,Christine Abelman,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,Small Box
3611,25824,4/9/09,Medium,39,15341.46,Delivery Truck,394.52,376.13,Christine Abelman,Alberta,West,Corporate,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box
3612,25824,4/9/09,Medium,6,507.5605,Regular Air,-258.23,95.99,Christine Abelman,Alberta,West,Corporate,Technology,Telephones and Communication,T60,Small Box
3677,26309,19/2/12,Low,42,128.13,Regular Air,32.53,3.08,Alan Dominguez,Alberta,West,Corporate,Office Supplies,Labels,Avery 481,Small Box
3738,26723,3/3/11,Low,8,441.8045,Regular Air,-201.49,65.99,Roy Phan,Alberta,West,Consumer,Technology,Telephones and Communication,5190,Small Box
3852,27463,13/11/09,Medium,31,835.11,Regular Air,213.79,25.38,Tonja Turnell,Alberta,West,Consumer,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack
3853,27463,13/11/09,Medium,10,54.52,Regular Air,-20.57,4.98,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1949,Small Box
3941,28069,21/5/09,Low,1,10.17,Express Air,-4.09,5.18,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag
3942,28069,21/5/09,Low,4,23.58,Regular Air,-2.87,5.84,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Smear-Safe Highlighters,Wrap Bag
4066,28934,28/11/12,Medium,12,1272.35,Regular Air,297.57,100.98,Stephanie Phelps,Alberta,West,Consumer,Technology,Computer Peripherals,Logitech Cordless Elite Duo,Small Box
4067,28934,28/11/12,Medium,26,4000.35,Delivery Truck,303.39,160.98,Stephanie Phelps,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum
4068,28934,28/11/12,Medium,26,3356.92,Express Air,1555.9,120.97,Stephanie Phelps,Alberta,West,Consumer,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box
4102,29218,29/5/12,Low,19,1823.02,Express Air,80.8,92.23,Andrew Roberts,Alberta,West,Home Office,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box
4103,29218,29/5/12,Low,26,74.02,Regular Air,8.13,2.88,Andrew Roberts,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag
4104,29218,29/5/12,Low,13,2252.976,Regular Air,-54.36,205.99,Andrew Roberts,Alberta,West,Home Office,Technology,Telephones and Communication,Talkabout T8097,Small Box
4117,29286,28/7/09,Critical,4,13070.2,Delivery Truck,-6923.6,3502.14,Alan Dominguez,Alberta,West,Corporate,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box
4165,29536,7/9/12,Medium,5,495.32,Delivery Truck,-72.73,100.98,Raymond Book,Alberta,West,Consumer,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,Jumbo Drum
4166,29536,7/9/12,Medium,11,2483.53,Delivery Truck,-176.77,220.98,Raymond Book,Alberta,West,Consumer,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box
4167,29536,7/9/12,Medium,26,967.41,Regular Air,26.64,35.44,Raymond Book,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1880,Small Box
4170,29569,3/7/11,High,46,27720.98,Regular Air,11984.4,599.99,Raymond Book,Alberta,West,Consumer,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box
4171,29569,3/7/11,High,29,520.13,Regular Air,127.55,18.97,Raymond Book,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1887,Small Box
4197,29827,14/7/11,Critical,35,926.65,Regular Air,-75.38,26.31,Raymond Book,Alberta,West,Consumer,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box
4210,29926,22/3/12,Medium,9,20.21,Regular Air,-5.14,2.08,Roy Phan,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Round Ring Binders,Small Box
4337,30913,22/9/12,Medium,23,143.1,Regular Air,36.75,5.98,Roy Phan,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box
4338,30913,22/9/12,Medium,36,795.52,Regular Air,290.64,22.24,Roy Phan,Alberta,West,Corporate,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Small Pack
4339,30913,22/9/12,Medium,44,126.36,Regular Air,50.26,2.89,Roy Phan,Alberta,West,Corporate,Office Supplies,Labels,Avery 498,Small Box
4340,30913,22/9/12,Medium,24,496.62,Express Air,49.86,19.98,Roy Phan,Alberta,West,Corporate,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box
4393,31271,20/4/11,Low,4,43.29,Regular Air,-0.36,8.37,Clay Cheatham,Alberta,West,Small Business,Furniture,Office Furnishings,Westinghouse Clip-On Gooseneck Lamps,Large Box
4406,31399,5/11/11,Not Specified,9,337.2035,Regular Air,-120.93,45.99,Adrian Shami,Alberta,West,Consumer,Technology,Telephones and Communication,KF 788,Small Box
4498,32007,5/2/11,Low,41,17448.75,Delivery Truck,9.93,417.4,Tonja Turnell,Alberta,West,Consumer,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Jumbo Box
4518,32164,2/2/10,Not Specified,12,77.01,Regular Air,-19.04,5.78,Erica Smith,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1899,Small Box
4519,32164,2/2/10,Not Specified,34,111.83,Regular Air,-92.16,3.28,Erica Smith,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag
4520,32164,2/2/10,Not Specified,23,6552.9,Delivery Truck,-461.45,296.18,Erica Smith,Alberta,West,Small Business,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box
4531,32228,4/11/10,Critical,35,209.63,Regular Air,43.53,5.84,Andrew Roberts,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag
4551,32386,18/4/12,Critical,1,1996.16,Regular Air,-3974.46,1938.02,Christopher Conant,Alberta,West,Home Office,Technology,Office Machines,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Medium Box
4578,32610,19/8/12,Not Specified,47,316.99,Regular Air,-276.54,6.84,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack
